name,phone,certificate,birth,address,received_at,status,route,note
서복순,01068135523,요양보호사,19-07-1963,대구센터,2026-08-13 17:36:00,cancelled,본인단독,전문대졸
장기철,01019927830,위생사,09-07-1935,광주센터,2026-08-06 18:32:00,active,가족보조,초등학교졸업
하정자,01042437851,요양보호사,20-09-1965,전주센터,2026-08-17 22:01:00,active,가족보조,대학교졸
윤복남,01091962622,위생사,16-04-1944,광주센터,2026-08-03 16:07:00,active,가족보조,고등학교졸업
차명자,01048318240,요양보호사,27-12-1942,대전센터,2026-08-08 14:45:00,active,가족보조,고등학교졸업
윤원호,01055181897,요양보호사,06-09-1931,광주센터,2026-08-03 21:25:00,active,본인단독,고등학교졸업
문금순,01097873891,위생사,07-09-1964,청주센터,2026-08-15 16:52:00,active,복지관,대학교졸
이근호,01056199590,요양보호사,09-07-1950,전주센터,2026-08-12 12:51:00,active,본인단독,대학교졸
구만수,01025611324,요양보호사,28-11-1952,청주센터,2026-08-07 20:22:00,active,복지관,대학교졸
유명자,01058112744,위생사,03-09-1936,제주센터,2026-08-05 15:02:00,cancelled,본인단독,고등학교졸업
서태호,01090074820,위생사,10-12-1963,제주센터,2026-08-11 22:04:00,active,가족보조,전문대졸
우옥분,01043284673,요양보호사,12-01-1949,청주센터,2026-08-14 18:42:00,active,가족보조,초등학교졸업
주영호,01064628849,요양보호사,23-08-1940,전주센터,2026-08-05 22:10:00,active,가족보조,고등학교졸업
남명자,01036534726,요양보호사,16-10-1958,전주센터,2026-08-07 16:29:00,active,복지관,전문대졸
오동석,01022685243,요양보호사,21-07-1950,수원센터,2026-08-04 18:57:00,active,가족보조,대학교졸
손갑수,01051858639,위생사,10-02-1951,대전센터,2026-08-15 16:44:00,active,가족보조,고등학교졸업
유말자,01025455750,요양보호사,24-02-1935,서울센터,2026-08-09 15:03:00,active,복지관,전문대졸
황복남,01022495047,요양보호사,06-01-1966,전주센터,2026-08-02 16:42:00,active,복지관,전문대졸
이종수,01019344452,위생사,10-08-1939,서울센터,2026-08-18 15:04:00,active,가족보조,대학교졸
한동석,01080214638,요양보호사,02-05-1946,전주센터,2026-08-15 18:40:00,active,복지관,대학교졸
조경자,01056227124,위생사,14-05-1928,제주센터,2026-08-16 17:01:00,active,가족보조,중학교졸업
황성호,01078202401,위생사,14-11-1946,수원센터,2026-08-02 15:29:00,active,본인단독,대학교졸
류성호,01072924668,요양보호사,04-06-1953,대전센터,2026-08-06 18:26:00,active,복지관,전문대졸
정만수,01028554239,요양보호사,28-06-1937,제주센터,2026-08-15 16:44:00,active,가족보조,전문대졸
안말자,01020713454,요양보호사,14-12-1934,부산센터,2026-08-06 13:55:00,active,본인단독,초등학교졸업
박인순,01067875455,요양보호사,02-09-1930,수원센터,2026-08-12 16:47:00,active,가족보조,고등학교졸업
허귀순,01046574250,위생사,28-04-1931,제주센터,2026-08-18 11:50:00,cancelled,가족보조,전문대졸
전광수,01059713811,위생사,22-07-1954,수원센터,2026-08-10 19:44:00,active,복지관,전문대졸
황광수,01027594987,요양보호사,26-06-1958,청주센터,2026-08-02 12:52:00,active,복지관,고등학교졸업
강종수,01043422814,위생사,10-07-1928,서울센터,2026-08-12 17:43:00,active,본인단독,고등학교졸업
양필호,01087407159,위생사,20-10-1954,광주센터,2026-08-13 18:27:00,active,본인단독,대학교졸
백만수,01075719180,요양보호사,14-08-1937,청주센터,2026-08-19 10:47:00,active,본인단독,초등학교졸업
차재호,01041132143,요양보호사,19-05-1947,수원센터,2026-08-18 15:50:00,active,복지관,대학원졸
손정호,01065704027,위생사,01-11-1950,청주센터,2026-08-01 15:30:00,active,복지관,전문대졸
오계순,01024622945,요양보호사,08-02-1944,제주센터,2026-08-13 10:09:00,active,복지관,고등학교졸업
고순자,01032022764,요양보호사,08-10-1943,부산센터,2026-08-14 21:32:00,active,가족보조,초등학교졸업
우삼석,01079516629,요양보호사,11-07-1943,광주센터,2026-08-08 09:35:00,active,복지관,중학교졸업
송영숙,01084171577,요양보호사,20-10-1962,대구센터,2026-08-15 20:50:00,active,복지관,전문대졸
안말자,01094882487,요양보호사,22-11-1928,전주센터,2026-08-17 15:51:00,active,가족보조,대학교졸
류정순,01090281947,요양보호사,03-01-1945,청주센터,2026-08-17 21:29:00,active,복지관,초등학교졸업
류금순,01075828145,요양보호사,03-04-1929,수원센터,2026-08-16 21:29:00,active,본인단독,고등학교졸업
송성호,01079122385,요양보호사,04-09-1942,수원센터,2026-08-08 11:34:00,cancelled,본인단독,고등학교졸업
배갑순,01014317887,요양보호사,10-12-1932,제주센터,2026-08-03 18:41:00,active,가족보조,전문대졸
성옥희,01012723247,요양보호사,09-09-1957,서울센터,2026-08-06 20:51:00,active,가족보조,대학교졸
한복순,01070144280,위생사,21-08-1929,대전센터,2026-08-12 14:59:00,active,가족보조,대학교졸
권정순,01059174244,요양보호사,05-01-1965,제주센터,2026-08-15 12:29:00,active,본인단독,대학원졸
박운순,01012161753,요양보호사,26-05-1956,대전센터,2026-08-15 20:40:00,active,본인단독,무학
한갑순,01085167003,위생사,04-02-1931,제주센터,2026-08-01 14:06:00,active,가족보조,대학교졸
정영자,01043662597,위생사,25-08-1963,청주센터,2026-08-16 16:42:00,active,복지관,고등학교졸업
문필호,01019532003,요양보호사,16-08-1934,제주센터,2026-08-17 16:44:00,active,본인단독,고등학교졸업
양인순,01032135305,요양보호사,20-02-1930,부산센터,2026-08-15 14:10:00,active,본인단독,대학교졸
구동석,01011969433,위생사,04-01-1947,대구센터,2026-08-01 15:34:00,active,가족보조,전문대졸
류인순,01097982520,요양보호사,12-11-1941,제주센터,2026-08-06 13:57:00,active,본인단독,고등학교졸업
한계순,01061585732,요양보호사,20-03-1940,제주센터,2026-08-19 14:21:00,active,복지관,대학교졸
고경자,01089729527,요양보호사,17-08-1941,대구센터,2026-08-03 09:00:00,active,복지관,무학
성옥희,01057577143,요양보호사,08-12-1959,전주센터,2026-08-16 21:52:00,active,복지관,고등학교졸업
임정호,01096365954,요양보호사,09-02-1944,대구센터,2026-08-15 13:21:00,active,본인단독,전문대졸
장명자,01090528512,요양보호사,05-09-1956,부산센터,2026-08-18 13:18:00,active,복지관,초등학교졸업
서옥분,01086252363,위생사,20-12-1945,광주센터,2026-08-09 21:59:00,active,본인단독,고등학교졸업
유순옥,01099983326,요양보호사,28-12-1938,대구센터,2026-08-18 13:55:00,active,복지관,고등학교졸업
우철수,01039519301,요양보호사,10-12-1943,대구센터,2026-08-14 14:19:00,active,복지관,대학원졸
주상길,01080835249,위생사,08-09-1958,수원센터,2026-08-07 22:18:00,active,복지관,대학교졸
민계순,01091985130,요양보호사,10-11-1949,광주센터,2026-08-13 11:16:00,active,본인단독,고등학교졸업
오종수,01070957926,요양보호사,06-03-1928,청주센터,2026-08-05 09:37:00,active,본인단독,고등학교졸업
양복순,01044777241,위생사,15-12-1946,대전센터,2026-08-07 14:57:00,active,가족보조,전문대졸
정운순,01060198395,위생사,24-10-1955,대구센터,2026-08-14 11:26:00,active,가족보조,대학교졸
권동석,01054519712,요양보호사,08-09-1952,대구센터,2026-08-06 16:51:00,active,가족보조,고등학교졸업
허옥분,01098121717,요양보호사,11-07-1936,광주센터,2026-08-18 21:40:00,active,복지관,고등학교졸업
심근호,01071037151,위생사,26-12-1961,제주센터,2026-08-01 22:14:00,active,복지관,대학원졸
강춘희,01068218556,요양보호사,20-05-1956,전주센터,2026-08-06 11:22:00,active,본인단독,고등학교졸업
민영수,01039879137,요양보호사,27-12-1928,대구센터,2026-08-07 21:21:00,cancelled,가족보조,고등학교졸업
하상길,01021962180,요양보호사,28-12-1942,수원센터,2026-08-12 19:57:00,active,본인단독,고등학교졸업
황인순,01044634248,위생사,09-03-1963,제주센터,2026-08-10 20:53:00,active,본인단독,대학교졸
노점순,01098525022,요양보호사,14-07-1931,대구센터,2026-08-19 09:44:00,pending,가족보조,대학교졸
안갑수,01020896712,요양보호사,13-03-1947,전주센터,2026-08-11 21:31:00,active,본인단독,대학원졸
양필순,01042338671,요양보호사,23-02-1941,제주센터,2026-08-12 21:05:00,cancelled,본인단독,고등학교졸업
전운순,01011543877,위생사,21-04-1939,광주센터,2026-08-08 20:47:00,active,본인단독,초등학교졸업
강병수,01057906621,요양보호사,12-10-1934,전주센터,2026-08-13 12:32:00,active,복지관,고등학교졸업
박필호,01080508289,요양보호사,08-11-1936,청주센터,2026-08-06 21:46:00,active,가족보조,초등학교졸업
유만복,01098166072,요양보호사,23-05-1961,수원센터,2026-08-11 19:54:00,active,복지관,대학교졸
하두만,01043343329,요양보호사,03-06-1961,광주센터,2026-08-13 09:49:00,active,가족보조,중학교졸업
양순자,01072135296,위생사,19-05-1941,광주센터,2026-08-03 14:37:00,active,복지관,고등학교졸업
이점순,01062273590,위생사,26-02-1933,전주센터,2026-08-05 16:04:00,active,복지관,중학교졸업
홍금순,01060751312,요양보호사,09-08-1931,제주센터,2026-08-04 22:40:00,active,본인단독,전문대졸
안상길,01089073315,위생사,16-09-1951,대전센터,2026-08-08 11:57:00,active,복지관,고등학교졸업
황만복,01010852919,요양보호사,24-08-1935,전주센터,2026-08-05 20:22:00,active,복지관,고등학교졸업
남동석,01056099358,위생사,03-09-1946,청주센터,2026-08-19 22:50:00,pending,복지관,전문대졸
양정순,01020612262,요양보호사,27-02-1944,제주센터,2026-08-06 10:08:00,active,복지관,중학교졸업
조근호,01071362643,위생사,05-01-1942,서울센터,2026-08-09 12:10:00,pending,가족보조,전문대졸
정정호,01029339157,요양보호사,04-05-1962,청주센터,2026-08-13 21:47:00,active,가족보조,초등학교졸업
권운순,01068437606,위생사,26-05-1953,청주센터,2026-08-18 13:22:00,active,복지관,중학교졸업
남갑수,01041718220,위생사,03-04-1962,전주센터,2026-08-04 21:15:00,active,복지관,중학교졸업
전점순,01046744064,요양보호사,17-05-1943,서울센터,2026-08-16 22:58:00,active,복지관,초등학교졸업
하계순,01069157971,요양보호사,20-01-1944,부산센터,2026-08-13 09:48:00,active,본인단독,전문대졸
최영자,01085556304,요양보호사,26-11-1938,제주센터,2026-08-17 09:43:00,active,본인단독,고등학교졸업
주동호,01023814451,요양보호사,19-12-1932,청주센터,2026-08-08 20:01:00,active,본인단독,고등학교졸업
고옥희,01056999602,요양보호사,23-06-1964,전주센터,2026-08-10 16:16:00,active,가족보조,중학교졸업
양순옥,01012499577,위생사,18-05-1948,서울센터,2026-08-02 18:05:00,active,가족보조,대학교졸
성갑수,01059743998,요양보호사,14-12-1944,대구센터,2026-08-13 11:56:00,active,본인단독,전문대졸
강정순,01020551305,요양보호사,02-03-1958,광주센터,2026-08-08 17:05:00,active,가족보조,전문대졸
백정호,01091483100,요양보호사,14-01-1957,청주센터,2026-08-17 19:13:00,cancelled,복지관,전문대졸
임선옥,01053305705,요양보호사,11-06-1946,대전센터,2026-08-13 12:06:00,active,본인단독,대학교졸
오정순,01014357226,위생사,28-12-1930,제주센터,2026-08-03 21:58:00,cancelled,복지관,대학교졸
서춘자,01092545844,요양보호사,22-10-1954,전주센터,2026-08-10 20:43:00,cancelled,가족보조,고등학교졸업
손옥희,01060875411,요양보호사,27-06-1948,부산센터,2026-08-18 22:59:00,active,가족보조,대학교졸
황일남,01012625131,위생사,28-01-1957,부산센터,2026-08-06 09:31:00,active,가족보조,대학원졸
곽영수,01076092283,요양보호사,27-10-1963,대전센터,2026-08-07 21:52:00,active,복지관,전문대졸
하봉숙,01036896180,요양보호사,07-07-1934,수원센터,2026-08-19 16:46:00,active,본인단독,대학교졸
임춘희,01092237660,요양보호사,21-02-1936,서울센터,2026-08-11 14:57:00,cancelled,복지관,고등학교졸업
허일남,01039062343,요양보호사,05-02-1928,광주센터,2026-08-17 12:35:00,active,본인단독,중학교졸업
성일남,01076559329,요양보호사,25-05-1958,부산센터,2026-08-08 09:51:00,pending,본인단독,전문대졸
남원호,01046904927,요양보호사,23-02-1960,수원센터,2026-08-03 11:15:00,active,가족보조,무학
우재호,01040828137,요양보호사,05-11-1943,수원센터,2026-08-17 14:23:00,active,가족보조,고등학교졸업
우갑순,01026864558,요양보호사,17-07-1956,부산센터,2026-08-10 17:21:00,active,본인단독,중학교졸업
심옥분,01095741786,요양보호사,17-01-1944,대구센터,2026-08-02 11:11:00,active,본인단독,고등학교졸업
노갑순,01083625506,요양보호사,18-11-1938,부산센터,2026-08-10 19:38:00,active,본인단독,고등학교졸업
한정순,01097625292,요양보호사,25-09-1939,청주센터,2026-08-04 15:28:00,cancelled,본인단독,중학교졸업
류순자,01033693895,요양보호사,26-12-1931,광주센터,2026-08-05 16:09:00,active,가족보조,전문대졸
심태호,01027969298,요양보호사,12-02-1929,서울센터,2026-08-13 21:40:00,active,복지관,초등학교졸업
서태호,01086926039,위생사,22-08-1929,대구센터,2026-08-08 12:10:00,active,복지관,대학교졸
남정자,01061216410,요양보호사,09-11-1963,청주센터,2026-08-08 10:47:00,active,가족보조,고등학교졸업
양정자,01028102926,요양보호사,05-04-1966,제주센터,2026-08-06 21:06:00,active,복지관,초등학교졸업
황상원,01060777067,요양보호사,15-03-1955,대전센터,2026-08-15 13:00:00,active,복지관,고등학교졸업
박용기,01066553760,요양보호사,10-04-1938,부산센터,2026-08-03 09:08:00,active,복지관,대학원졸
문영숙,01027918261,요양보호사,12-06-1957,광주센터,2026-08-08 13:23:00,pending,가족보조,중학교졸업
황점순,01047381782,요양보호사,05-01-1932,청주센터,2026-08-16 12:51:00,active,가족보조,초등학교졸업
윤만수,01051154140,요양보호사,23-03-1935,대구센터,2026-08-08 09:29:00,cancelled,가족보조,중학교졸업
성귀순,01044258914,요양보호사,22-04-1962,청주센터,2026-08-09 21:13:00,active,복지관,대학교졸
최동호,01025175923,요양보호사,01-05-1955,제주센터,2026-08-08 18:34:00,active,가족보조,고등학교졸업
홍만수,01082872935,요양보호사,20-12-1960,제주센터,2026-08-10 13:19:00,active,복지관,중학교졸업
안철수,01072515859,요양보호사,02-10-1933,서울센터,2026-08-14 16:07:00,active,복지관,고등학교졸업
남기철,01065833453,요양보호사,12-04-1955,서울센터,2026-08-05 14:37:00,cancelled,복지관,고등학교졸업
심순자,01065249414,요양보호사,06-06-1930,전주센터,2026-08-04 09:34:00,active,본인단독,고등학교졸업
김순자,01037827350,요양보호사,19-11-1929,전주센터,2026-08-14 16:18:00,active,본인단독,고등학교졸업
서경자,01097092521,요양보호사,26-02-1929,전주센터,2026-08-16 09:14:00,cancelled,가족보조,고등학교졸업
차철수,01039635814,요양보호사,08-07-1946,서울센터,2026-08-06 16:11:00,active,복지관,대학원졸
전재호,01040328664,요양보호사,18-04-1928,광주센터,2026-08-12 14:43:00,active,복지관,무학
우춘희,01059262508,위생사,26-08-1948,대전센터,2026-08-04 10:45:00,active,본인단독,고등학교졸업
김만수,01093304617,요양보호사,05-09-1932,대구센터,2026-08-05 13:40:00,active,복지관,중학교졸업
심갑수,01036747565,요양보호사,04-04-1964,부산센터,2026-08-11 20:09:00,active,복지관,고등학교졸업
민계순,01013113949,위생사,08-02-1937,대전센터,2026-08-02 13:33:00,active,가족보조,초등학교졸업
오기철,01026685200,위생사,04-03-1964,청주센터,2026-08-01 14:36:00,active,가족보조,무학
정정호,01071498733,위생사,16-04-1932,광주센터,2026-08-14 16:46:00,active,복지관,고등학교졸업
하운순,01076469896,요양보호사,03-11-1951,대구센터,2026-08-05 19:47:00,pending,복지관,고등학교졸업
손태호,01013432631,위생사,03-08-1966,청주센터,2026-08-07 22:17:00,cancelled,복지관,대학교졸
곽광수,01045625994,요양보호사,07-12-1942,대구센터,2026-08-10 13:28:00,active,본인단독,대학원졸
강상길,01038582418,요양보호사,06-01-1964,전주센터,2026-08-09 20:23:00,active,복지관,전문대졸
류갑수,01045564146,요양보호사,14-01-1957,수원센터,2026-08-19 14:36:00,active,복지관,고등학교졸업
홍영자,01027808926,요양보호사,25-07-1938,부산센터,2026-08-18 21:06:00,active,가족보조,고등학교졸업
유금순,01048764329,요양보호사,02-06-1961,대전센터,2026-08-03 15:23:00,active,가족보조,대학교졸
백삼석,01067172704,요양보호사,11-06-1928,수원센터,2026-08-04 17:00:00,active,가족보조,고등학교졸업
심미자,01082589882,요양보호사,24-11-1961,제주센터,2026-08-01 20:32:00,active,본인단독,대학교졸
홍근호,01046891656,위생사,13-03-1963,청주센터,2026-08-19 13:18:00,active,가족보조,중학교졸업
배인순,01089358611,요양보호사,20-08-1931,대구센터,2026-08-14 10:01:00,active,본인단독,고등학교졸업
차태호,01099546538,요양보호사,14-11-1930,서울센터,2026-08-11 16:23:00,active,복지관,대학교졸
안만복,01070739636,요양보호사,21-11-1947,부산센터,2026-08-17 12:03:00,active,본인단독,중학교졸업
서철수,01031259202,요양보호사,26-06-1951,제주센터,2026-08-13 16:03:00,active,복지관,대학교졸
성옥분,01023813583,요양보호사,14-11-1944,대전센터,2026-08-03 16:18:00,active,본인단독,고등학교졸업
고말자,01035338013,위생사,03-10-1937,부산센터,2026-08-19 09:23:00,active,가족보조,초등학교졸업
민영자,01011721040,요양보호사,04-10-1940,제주센터,2026-08-12 21:29:00,active,가족보조,고등학교졸업
문계순,01094833264,요양보호사,19-06-1963,전주센터,2026-08-17 19:02:00,active,복지관,전문대졸
최상길,01060519971,요양보호사,27-05-1965,부산센터,2026-08-02 16:23:00,active,가족보조,대학교졸
류순자,01010111287,요양보호사,23-02-1937,전주센터,2026-08-12 11:42:00,active,복지관,중학교졸업
고선옥,01067905914,요양보호사,07-06-1966,대전센터,2026-08-14 13:32:00,active,가족보조,고등학교졸업
주필순,01094599660,요양보호사,22-10-1933,수원센터,2026-08-14 15:01:00,active,복지관,무학
김춘자,01031631491,요양보호사,07-10-1948,대전센터,2026-08-16 20:15:00,active,본인단독,고등학교졸업
민태호,01035531058,요양보호사,25-03-1947,전주센터,2026-08-12 10:03:00,active,가족보조,중학교졸업
서금순,01059249055,요양보호사,27-12-1954,부산센터,2026-08-02 18:32:00,active,가족보조,중학교졸업
주재호,01023421516,요양보호사,07-10-1928,수원센터,2026-08-11 21:50:00,active,본인단독,고등학교졸업
노동석,01071896298,요양보호사,20-07-1948,청주센터,2026-08-08 17:10:00,active,본인단독,대학원졸
심상길,01039312023,요양보호사,10-04-1936,대구센터,2026-08-03 11:47:00,active,가족보조,초등학교졸업
백필호,01090277480,요양보호사,04-03-1948,대전센터,2026-08-08 14:48:00,active,복지관,대학교졸
김동석,01043113996,위생사,19-05-1959,서울센터,2026-08-16 13:52:00,active,복지관,대학원졸
성만복,01038958462,요양보호사,17-09-1961,대전센터,2026-08-03 19:25:00,active,가족보조,고등학교졸업
문필순,01095048062,위생사,26-02-1934,서울센터,2026-08-04 19:58:00,active,본인단독,초등학교졸업
이순자,01049782557,위생사,28-07-1932,대전센터,2026-08-14 09:06:00,active,복지관,중학교졸업
구만수,01030511948,위생사,26-11-1934,대전센터,2026-08-16 14:46:00,active,가족보조,중학교졸업
윤춘자,01090908299,위생사,15-05-1956,청주센터,2026-08-17 19:54:00,active,가족보조,초등학교졸업
장춘자,01022696182,요양보호사,10-06-1937,전주센터,2026-08-05 17:17:00,active,복지관,중학교졸업
강계순,01016682008,위생사,07-02-1947,청주센터,2026-08-03 22:17:00,pending,본인단독,대학교졸
성철수,01068367764,위생사,14-02-1962,전주센터,2026-08-14 16:48:00,active,가족보조,고등학교졸업
한귀순,01035769668,위생사,21-09-1935,부산센터,2026-08-19 14:42:00,active,가족보조,고등학교졸업
노성호,01036302071,요양보호사,20-02-1934,수원센터,2026-08-12 11:43:00,active,복지관,고등학교졸업
강영호,01014566577,요양보호사,17-08-1941,청주센터,2026-08-06 17:26:00,active,복지관,고등학교졸업
오봉숙,01060095648,요양보호사,23-06-1929,청주센터,2026-08-03 16:12:00,active,복지관,중학교졸업
임필순,01028524148,위생사,17-05-1955,대구센터,2026-08-12 14:04:00,active,복지관,대학교졸
최용기,01052378907,위생사,05-09-1949,대전센터,2026-08-07 17:54:00,active,복지관,중학교졸업
곽상길,01071269048,요양보호사,02-06-1929,대전센터,2026-08-03 22:39:00,active,복지관,중학교졸업
성영숙,01098977357,위생사,03-07-1948,청주센터,2026-08-05 12:30:00,active,복지관,고등학교졸업
구영숙,01078174277,요양보호사,01-12-1947,제주센터,2026-08-04 14:41:00,cancelled,본인단독,대학교졸
구춘희,01083152497,요양보호사,23-09-1942,서울센터,2026-08-08 14:39:00,active,복지관,중학교졸업
서영호,01061865445,요양보호사,15-07-1959,서울센터,2026-08-15 15:07:00,active,본인단독,무학
김상길,01060302288,위생사,20-05-1963,수원센터,2026-08-14 18:48:00,active,본인단독,중학교졸업
남점순,01057821976,요양보호사,14-10-1950,제주센터,2026-08-07 16:19:00,active,가족보조,중학교졸업
조선옥,01077777209,요양보호사,12-03-1950,서울센터,2026-08-10 10:01:00,active,복지관,무학
조선옥,01059727199,요양보호사,04-07-1946,광주센터,2026-08-09 11:42:00,active,본인단독,고등학교졸업
남태호,01058898730,요양보호사,20-05-1945,서울센터,2026-08-05 21:51:00,cancelled,본인단독,고등학교졸업
배인순,01097234206,요양보호사,25-05-1930,부산센터,2026-08-05 22:16:00,active,가족보조,고등학교졸업
